CustomerID,recency,frequency,monetary,r_score,f_score,m_score,rfm_segment,rfm_score,segment
16570,16,10,3738.4,4,5,5,455,4.67,Champions
16218,30,7,3084.68,4,5,5,455,4.67,Champions
17673,2,6,1594.97,5,5,4,554,4.67,Champions
15527,19,8,2428.53,4,5,5,455,4.67,Champions
17071,29,9,2429.03,4,5,5,455,4.67,Champions
13571,13,12,2088.94,4,5,5,455,4.67,Champions
14030,19,8,2358.84,4,5,5,455,4.67,Champions
13297,8,4,2089.85,5,4,5,545,4.67,Champions
14502,20,11,2429.83,4,5,5,455,4.67,Champions
14440,9,5,2357.68,5,4,5,545,4.67,Champions
13362,10,4,3090.74,5,4,5,545,4.67,Champions
16656,23,15,8625.8,4,5,5,455,4.67,Champions
15482,16,12,10879.76,4,5,5,455,4.67,Champions
14466,30,7,2272.4,4,5,5,455,4.67,Champions
15249,32,13,6688.46,4,5,5,455,4.67,Champions
12877,4,12,1535.77,5,5,4,554,4.67,Champions
17865,31,20,10526.32,4,5,5,455,4.67,Champions
14525,20,9,4215.9,4,5,5,455,4.67,Champions
16713,19,15,6910.78,4,5,5,455,4.67,Champions
15955,25,14,4416.26,4,5,5,455,4.67,Champions
13246,19,6,1961.52,4,5,5,455,4.67,Champions
17338,18,8,6493.54,4,5,5,455,4.67,Champions
17231,13,10,3124.72,4,5,5,455,4.67,Champions
13448,17,6,3534.69,4,5,5,455,4.67,Champions
17139,16,12,10650.77,4,5,5,455,4.67,Champions
15382,15,6,5955.71,4,5,5,455,4.67,Champions
13178,27,11,5725.47,4,5,5,455,4.67,Champions
13148,30,12,3683.26,4,5,5,455,4.67,Champions
13115,12,4,2294.78,5,4,5,545,4.67,Champions
13488,18,13,8968.31,4,5,5,455,4.67,Champions
13437,15,7,3408.06,4,5,5,455,4.67,Champions
17685,17,7,3155.83,4,5,5,455,4.67,Champions
13971,19,8,2758.26,4,5,5,455,4.67,Champions
15270,16,7,2379.49,4,5,5,455,4.67,Champions
14733,17,12,9585.91,4,5,5,455,4.67,Champions
15114,31,10,2760.56,4,5,5,455,4.67,Champions
14099,17,11,3104.17,4,5,5,455,4.67,Champions
15034,16,8,4274.16,4,5,5,455,4.67,Champions
14493,8,5,2383.24,5,4,5,545,4.67,Champions
17554,2,5,1952.45,5,4,5,545,4.67,Champions
15845,18,8,3711.77,4,5,5,455,4.67,Champions
15484,2,4,3590.41,5,4,5,545,4.67,Champions
14543,29,16,3599.73,4,5,5,455,4.67,Champions
15105,19,7,2298.93,4,5,5,455,4.67,Champions
14146,9,5,4191.0,5,4,5,545,4.67,Champions
16987,4,7,1616.8,5,5,4,554,4.67,Champions
15981,25,8,3408.48,4,5,5,455,4.67,Champions
14640,25,6,2107.38,4,5,5,455,4.67,Champions
17160,32,6,3518.03,4,5,5,455,4.67,Champions
15351,13,7,1934.66,5,5,4,554,4.67,Champions
12948,17,7,2064.95,4,5,5,455,4.67,Champions
14944,30,12,5900.25,4,5,5,455,4.67,Champions
15356,32,10,2718.03,4,5,5,455,4.67,Champions
15089,11,6,2420.84,5,4,5,545,4.67,Champions
17218,5,10,1951.97,5,5,4,554,4.67,Champions
15611,10,13,1591.45,5,5,4,554,4.67,Champions
13268,18,11,3174.75,4,5,5,455,4.67,Champions
15971,18,12,4199.85,4,5,5,455,4.67,Champions
13742,17,12,3107.87,4,5,5,455,4.67,Champions
16057,17,7,2263.12,4,5,5,455,4.67,Champions
14554,11,4,2279.49,5,4,5,545,4.67,Champions
13384,31,7,4151.93,4,5,5,455,4.67,Champions
15150,18,10,5291.33,4,5,5,455,4.67,Champions
16407,13,10,2079.68,4,5,5,455,4.67,Champions
12931,22,15,42055.96,4,5,5,455,4.67,Champions
13198,11,6,3401.24,5,4,5,545,4.67,Champions
13209,31,8,5891.61,4,5,5,455,4.67,Champions
16293,22,10,2248.99,4,5,5,455,4.67,Champions
16945,22,19,4345.5,4,5,5,455,4.67,Champions
12949,31,8,4167.22,4,5,5,455,4.67,Champions
14178,9,7,1600.26,5,5,4,554,4.67,Champions
17416,30,7,6893.42,4,5,5,455,4.67,Champions
15727,17,7,5159.06,4,5,5,455,4.67,Champions
16817,3,9,1604.75,5,5,4,554,4.67,Champions
16790,4,6,1545.62,5,5,4,554,4.67,Champions
17191,29,7,2093.68,4,5,5,455,4.67,Champions
15058,26,11,2102.54,4,5,5,455,4.67,Champions
17758,20,8,3408.2,4,5,5,455,4.67,Champions
13700,27,10,2248.63,4,5,5,455,4.67,Champions
16938,9,4,2711.68,5,4,5,545,4.67,Champions
16837,32,11,3170.98,4,5,5,455,4.67,Champions
17114,6,8,801.12,5,5,3,553,4.33,Loyal Customers
16600,5,6,813.52,5,5,3,553,4.33,Loyal Customers
13991,13,6,852.88,5,5,3,553,4.33,Loyal Customers
16361,10,4,891.21,5,4,4,544,4.33,Loyal Customers
15511,12,5,900.53,5,4,4,544,4.33,Loyal Customers
17323,16,7,906.52,4,5,4,454,4.33,Loyal Customers
14141,3,4,915.13,5,4,4,544,4.33,Loyal Customers
13549,26,7,918.2,4,5,4,454,4.33,Loyal Customers
17227,19,6,939.32,4,5,4,454,4.33,Loyal Customers
12820,4,4,942.34,5,4,4,544,4.33,Loyal Customers
13138,23,6,962.39,4,5,4,454,4.33,Loyal Customers
13026,2,5,975.36,5,4,4,544,4.33,Loyal Customers
13117,22,8,984.91,4,5,4,454,4.33,Loyal Customers
14583,6,5,986.96,5,4,4,544,4.33,Loyal Customers
18237,3,5,987.1,5,4,4,544,4.33,Loyal Customers
13429,11,4,1006.8,5,4,4,544,4.33,Loyal Customers
14446,1,4,1010.35,5,4,4,544,4.33,Loyal Customers
13956,6,5,1019.27,5,4,4,544,4.33,Loyal Customers
16682,5,5,1028.0,5,4,4,544,4.33,Loyal Customers
17042,3,5,1036.58,5,4,4,544,4.33,Loyal Customers
15434,9,5,1041.48,5,4,4,544,4.33,Loyal Customers
14293,4,4,1046.56,5,4,4,544,4.33,Loyal Customers
17287,27,7,1049.06,4,5,4,454,4.33,Loyal Customers
17522,2,5,1070.71,5,4,4,544,4.33,Loyal Customers
15712,10,5,1072.36,5,4,4,544,4.33,Loyal Customers
16094,12,4,1078.23,5,4,4,544,4.33,Loyal Customers
14744,17,7,1099.98,4,5,4,454,4.33,Loyal Customers
14948,24,6,1101.97,4,5,4,454,4.33,Loyal Customers
13064,13,4,1105.59,5,4,4,544,4.33,Loyal Customers
14102,6,5,1105.88,5,4,4,544,4.33,Loyal Customers
16833,2,4,1106.53,5,4,4,544,4.33,Loyal Customers
17562,15,7,1122.38,4,5,4,454,4.33,Loyal Customers
14129,2,5,1123.86,5,4,4,544,4.33,Loyal Customers
14824,11,4,1127.71,5,4,4,544,4.33,Loyal Customers
15500,9,4,1131.56,5,4,4,544,4.33,Loyal Customers
16989,8,6,1133.25,5,4,4,544,4.33,Loyal Customers
17135,17,7,1139.73,4,5,4,454,4.33,Loyal Customers
14698,2,5,1217.27,5,4,4,544,4.33,Loyal Customers
14428,8,5,1224.06,5,4,4,544,4.33,Loyal Customers
16531,23,7,1244.59,4,5,4,454,4.33,Loyal Customers
13860,2,5,1245.9,5,4,4,544,4.33,Loyal Customers
17481,4,4,1255.59,5,4,4,544,4.33,Loyal Customers
17019,12,4,1258.08,5,4,4,544,4.33,Loyal Customers
16688,2,4,1260.86,5,4,4,544,4.33,Loyal Customers
14898,24,6,1269.31,4,5,4,454,4.33,Loyal Customers
17350,9,4,1281.32,5,4,4,544,4.33,Loyal Customers
15136,3,4,1286.7,5,4,4,544,4.33,Loyal Customers
15621,5,4,1293.03,5,4,4,544,4.33,Loyal Customers
17961,22,39,1296.44,4,5,4,454,4.33,Loyal Customers
14047,9,5,1308.61,5,4,4,544,4.33,Loyal Customers
14511,12,5,1314.81,5,4,4,544,4.33,Loyal Customers
13232,13,7,1328.35,4,5,4,454,4.33,Loyal Customers
16295,10,4,1328.55,5,4,4,544,4.33,Loyal Customers
18177,32,6,1340.87,4,5,4,454,4.33,Loyal Customers
14859,13,4,1353.74,5,4,4,544,4.33,Loyal Customers
14897,8,4,1366.38,5,4,4,544,4.33,Loyal Customers
14507,24,6,1367.88,4,5,4,454,4.33,Loyal Customers
14434,22,6,1372.8,4,5,4,454,4.33,Loyal Customers
15898,2,5,1383.83,5,4,4,544,4.33,Loyal Customers
12952,6,4,1387.79,5,4,4,544,4.33,Loyal Customers
15134,15,8,1387.99,4,5,4,454,4.33,Loyal Customers
16539,3,4,1388.81,5,4,4,544,4.33,Loyal Customers
14649,5,4,1402.59,5,4,4,544,4.33,Loyal Customers
16271,3,5,1404.64,5,4,4,544,4.33,Loyal Customers
15237,2,4,1412.32,5,4,4,544,4.33,Loyal Customers
16348,33,7,1415.65,4,5,4,454,4.33,Loyal Customers
17856,2,4,1418.03,5,4,4,544,4.33,Loyal Customers
16173,16,6,1418.32,4,5,4,454,4.33,Loyal Customers
13159,9,4,1429.35,5,4,4,544,4.33,Loyal Customers
13717,33,6,1445.01,4,5,4,454,4.33,Loyal Customers
13309,8,5,1456.79,5,4,4,544,4.33,Loyal Customers
16996,31,6,1456.96,4,5,4,454,4.33,Loyal Customers
17063,22,7,1461.14,4,5,4,454,4.33,Loyal Customers
14963,10,5,1472.34,5,4,4,544,4.33,Loyal Customers
16711,4,5,1651.03,5,4,4,544,4.33,Loyal Customers
15953,16,8,1657.28,4,5,4,454,4.33,Loyal Customers
12912,3,5,1662.3,5,4,4,544,4.33,Loyal Customers
17754,1,5,1664.65,5,4,4,544,4.33,Loyal Customers
13184,15,10,1668.95,4,5,4,454,4.33,Loyal Customers
16638,23,10,1680.72,4,5,4,454,4.33,Loyal Customers
15380,9,5,1690.26,5,4,4,544,4.33,Loyal Customers
16791,30,7,1705.78,4,5,4,454,4.33,Loyal Customers
14441,1,4,1712.89,5,4,4,544,4.33,Loyal Customers
17162,29,10,1715.46,4,5,4,454,4.33,Loyal Customers
14834,18,6,1720.3,4,5,4,454,4.33,Loyal Customers
14673,4,5,1736.4,5,4,4,544,4.33,Loyal Customers
14595,20,6,1740.6,4,5,4,454,4.33,Loyal Customers
13808,6,5,1747.66,5,4,4,544,4.33,Loyal Customers
13456,18,6,1766.72,4,5,4,454,4.33,Loyal Customers
16719,15,7,1770.22,4,5,4,454,4.33,Loyal Customers
15473,15,7,1771.2,4,5,4,454,4.33,Loyal Customers
14608,5,4,1785.15,5,4,4,544,4.33,Loyal Customers
14621,2,5,1788.36,5,4,4,544,4.33,Loyal Customers
13510,2,4,1791.56,5,4,4,544,4.33,Loyal Customers
13196,12,4,1797.78,5,4,4,544,4.33,Loyal Customers
17663,26,7,1802.91,4,5,4,454,4.33,Loyal Customers
16169,9,4,1822.97,5,4,4,544,4.33,Loyal Customers
15203,26,6,1827.8,4,5,4,454,4.33,Loyal Customers
13650,17,6,1836.34,4,5,4,454,4.33,Loyal Customers
14216,4,4,1839.3,5,4,4,544,4.33,Loyal Customers
14113,4,4,1840.42,5,4,4,544,4.33,Loyal Customers
14524,32,9,1843.83,4,5,4,454,4.33,Loyal Customers
17519,18,6,1844.02,4,5,4,454,4.33,Loyal Customers
16201,4,4,1863.47,5,4,4,544,4.33,Loyal Customers
17368,24,8,1878.87,4,5,4,454,4.33,Loyal Customers
17228,16,8,1906.09,4,5,4,454,4.33,Loyal Customers
13094,22,12,1927.32,4,5,4,454,4.33,Loyal Customers
14655,9,4,1932.23,5,4,4,544,4.33,Loyal Customers
14315,45,6,2481.13,3,5,5,355,4.33,Loyal Customers
16477,64,7,2494.46,3,5,5,355,4.33,Loyal Customers
17700,17,4,2534.64,4,4,5,445,4.33,Loyal Customers
14776,52,11,2538.3,3,5,5,355,4.33,Loyal Customers
13911,58,9,2580.91,3,5,5,355,4.33,Loyal Customers
13895,29,4,2593.07,4,4,5,445,4.33,Loyal Customers
17965,38,14,2599.19,3,5,5,355,4.33,Loyal Customers
15782,10,3,2614.74,5,3,5,535,4.33,Loyal Customers
13644,17,4,2624.26,4,4,5,445,4.33,Loyal Customers
15752,40,7,2626.6,3,5,5,355,4.33,Loyal Customers
16618,32,5,2647.59,4,4,5,445,4.33,Loyal Customers
14107,52,7,2703.23,3,5,5,355,4.33,Loyal Customers
13654,44,6,2707.33,3,5,5,355,4.33,Loyal Customers
13285,24,4,2709.12,4,4,5,445,4.33,Loyal Customers
17940,50,10,4020.04,3,5,5,355,4.33,Loyal Customers
17509,58,8,6083.64,3,5,5,355,4.33,Loyal Customers
16126,30,4,6287.77,4,4,5,445,4.33,Loyal Customers
12939,65,8,11581.8,3,5,5,355,4.33,Loyal Customers
16000,3,3,12393.7,5,3,5,535,4.33,Loyal Customers
16341,25,4,1971.87,4,4,5,445,4.33,Loyal Customers
17213,41,7,2781.23,3,5,5,355,4.33,Loyal Customers
15513,34,19,14758.22,3,5,5,355,4.33,Loyal Customers
14626,24,4,2791.27,4,4,5,445,4.33,Loyal Customers
14903,22,5,2795.33,4,4,5,445,4.33,Loyal Customers
13725,50,8,1980.56,3,5,5,355,4.33,Loyal Customers
13324,37,10,7121.95,3,5,5,355,4.33,Loyal Customers
15299,68,7,4507.01,3,5,5,355,4.33,Loyal Customers
14462,67,11,1980.57,3,5,5,355,4.33,Loyal Customers
16729,39,21,7205.33,3,5,5,355,4.33,Loyal Customers
17088,29,4,1991.01,4,4,5,445,4.33,Loyal Customers
14004,44,7,4582.64,3,5,5,355,4.33,Loyal Customers
17396,40,8,7330.8,3,5,5,355,4.33,Loyal Customers
14852,59,6,2836.69,3,5,5,355,4.33,Loyal Customers
13110,32,7,1488.67,4,5,4,454,4.33,Loyal Customers
18069,27,5,2009.24,4,4,5,445,4.33,Loyal Customers
16880,31,7,1491.43,4,5,4,454,4.33,Loyal Customers
17728,4,3,2876.01,5,3,5,535,4.33,Loyal Customers
13735,25,4,2883.54,4,4,5,445,4.33,Loyal Customers
17625,19,4,2020.4,4,4,5,445,4.33,Loyal Customers
13451,27,5,2898.26,4,4,5,445,4.33,Loyal Customers
14482,19,6,2022.81,4,4,5,445,4.33,Loyal Customers
15606,62,9,2920.16,3,5,5,355,4.33,Loyal Customers
16316,65,8,2938.91,3,5,5,355,4.33,Loyal Customers
13450,27,6,2043.72,4,4,5,445,4.33,Loyal Customers
16686,48,7,2959.88,3,5,5,355,4.33,Loyal Customers
15916,17,8,1502.86,4,5,4,454,4.33,Loyal Customers
16497,50,6,2965.69,3,5,5,355,4.33,Loyal Customers
14639,53,6,2984.49,3,5,5,355,4.33,Loyal Customers
16434,30,7,1511.8,4,5,4,454,4.33,Loyal Customers
14952,60,11,8099.49,3,5,5,355,4.33,Loyal Customers
15719,33,13,5030.07,3,5,5,355,4.33,Loyal Customers
17612,54,6,2048.45,3,5,5,355,4.33,Loyal Customers
15521,41,8,3000.2,3,5,5,355,4.33,Loyal Customers
15301,51,12,5049.95,3,5,5,355,4.33,Loyal Customers
13632,25,5,2118.93,4,4,5,445,4.33,Loyal Customers
14341,46,8,2166.98,3,5,5,355,4.33,Loyal Customers
16843,43,16,10196.57,3,5,5,355,4.33,Loyal Customers
15708,41,7,3235.25,3,5,5,355,4.33,Loyal Customers
14049,17,4,5578.72,4,4,5,445,4.33,Loyal Customers
15906,20,7,1567.69,4,5,4,454,4.33,Loyal Customers
16283,6,5,1570.81,5,4,4,544,4.33,Loyal Customers
16628,30,5,2188.05,4,4,5,445,4.33,Loyal Customers
14841,54,6,3295.76,3,5,5,355,4.33,Loyal Customers
16556,67,7,3313.79,3,5,5,355,4.33,Loyal Customers
15179,19,5,2206.95,4,4,5,445,4.33,Loyal Customers
15737,15,8,1188.12,4,5,4,454,4.33,Loyal Customers
13882,3,5,1191.13,5,4,4,544,4.33,Loyal Customers
15145,5,4,1194.73,5,4,4,544,4.33,Loyal Customers
17526,5,4,1195.9,5,4,4,544,4.33,Loyal Customers
14226,29,5,2214.79,4,4,5,445,4.33,Loyal Customers
14587,19,9,1580.29,4,5,4,454,4.33,Loyal Customers
13340,46,7,10736.48,3,5,5,355,4.33,Loyal Customers
17101,11,4,1621.73,5,4,4,544,4.33,Loyal Customers
14211,54,9,2241.1,3,5,5,355,4.33,Loyal Customers
15172,9,5,1624.05,5,4,4,544,4.33,Loyal Customers
14221,43,9,3432.8,3,5,5,355,4.33,Loyal Customers
13327,39,8,3627.77,3,5,5,355,4.33,Loyal Customers
13527,34,7,2242.36,3,5,5,355,4.33,Loyal Customers
15785,33,5,2328.97,4,4,5,445,4.33,Loyal Customers
15281,59,9,2332.15,3,5,5,355,4.33,Loyal Customers
18257,40,8,2337.63,3,5,5,355,4.33,Loyal Customers
15974,40,7,3442.15,3,5,5,355,4.33,Loyal Customers
13647,10,4,1648.12,5,4,4,544,4.33,Loyal Customers
15140,53,7,2354.25,3,5,5,355,4.33,Loyal Customers
15296,51,6,3672.86,3,5,5,355,4.33,Loyal Customers
15701,3,4,1529.0,5,4,4,544,4.33,Loyal Customers
13552,67,12,3740.07,3,5,5,355,4.33,Loyal Customers
14810,41,11,2085.33,3,5,5,355,4.33,Loyal Customers
17634,37,9,2358.59,3,5,5,355,4.33,Loyal Customers
15392,5,4,1535.53,5,4,4,544,4.33,Loyal Customers
17669,43,7,3406.72,3,5,5,355,4.33,Loyal Customers
15864,23,6,1936.32,4,5,4,454,4.33,Loyal Customers
17838,27,5,2720.8,4,4,5,445,4.33,Loyal Customers
16029,39,63,80850.84,3,5,5,355,4.33,Loyal Customers
16019,47,9,3786.24,3,5,5,355,4.33,Loyal Customers
17059,30,5,3080.39,4,4,5,445,4.33,Loyal Customers
15696,34,8,2711.11,3,5,5,355,4.33,Loyal Customers
15113,10,3,3509.43,5,3,5,535,4.33,Loyal Customers
14533,25,7,1949.72,4,5,4,454,4.33,Loyal Customers
16652,59,7,6773.97,3,5,5,355,4.33,Loyal Customers
14321,11,5,1530.75,5,4,4,544,4.33,Loyal Customers
14506,18,5,1960.65,4,4,5,445,4.33,Loyal Customers
12830,38,6,6814.64,3,5,5,355,4.33,Loyal Customers
17203,36,6,3560.08,3,5,5,355,4.33,Loyal Customers
14040,41,12,3560.32,3,5,5,355,4.33,Loyal Customers
15660,26,9,1600.86,4,5,4,454,4.33,Loyal Customers
16332,29,7,1582.8,4,5,4,454,4.33,Loyal Customers
14878,13,9,1476.09,4,5,4,454,4.33,Loyal Customers
17867,31,6,1157.87,4,5,4,454,4.33,Loyal Customers
18008,71,9,2116.19,3,5,5,355,4.33,Loyal Customers
13097,33,10,6003.22,3,5,5,355,4.33,Loyal Customers
14360,32,4,2118.03,4,4,5,445,4.33,Loyal Customers
13993,43,9,3466.36,3,5,5,355,4.33,Loyal Customers
14487,27,6,1165.48,4,5,4,454,4.33,Loyal Customers
15622,44,9,3709.56,3,5,5,355,4.33,Loyal Customers
18226,45,11,5228.05,3,5,5,355,4.33,Loyal Customers
14239,44,11,2380.85,3,5,5,355,4.33,Loyal Customers
14125,11,3,2720.63,5,3,5,535,4.33,Loyal Customers
14800,48,12,4331.79,3,5,5,355,4.33,Loyal Customers
14808,40,8,2718.6,3,5,5,355,4.33,Loyal Customers
15493,33,5,1953.41,4,4,5,445,4.33,Loyal Customers
13941,22,5,5112.96,4,4,5,445,4.33,Loyal Customers
16365,18,9,1540.42,4,5,4,454,4.33,Loyal Customers
16131,52,6,3506.54,3,5,5,355,4.33,Loyal Customers
17863,60,6,3160.0,3,5,5,355,4.33,Loyal Customers
16992,11,5,1614.31,5,4,4,544,4.33,Loyal Customers
15370,41,7,2386.05,3,5,5,355,4.33,Loyal Customers
13842,59,9,3385.62,3,5,5,355,4.33,Loyal Customers
14691,31,5,2114.33,4,4,5,445,4.33,Loyal Customers
16062,10,4,1153.62,5,4,4,544,4.33,Loyal Customers
16003,30,5,2735.37,4,4,5,445,4.33,Loyal Customers
14719,2,5,1581.84,5,4,4,544,4.33,Loyal Customers
17696,39,8,2285.71,3,5,5,355,4.33,Loyal Customers
15129,51,11,3447.4,3,5,5,355,4.33,Loyal Customers
13317,67,6,2273.68,3,5,5,355,4.33,Loyal Customers
17719,38,15,5396.04,3,5,5,355,4.33,Loyal Customers
17107,34,6,10797.48,3,5,5,355,4.33,Loyal Customers
15874,64,7,4405.88,3,5,5,355,4.33,Loyal Customers
17442,37,6,2248.56,3,5,5,355,4.33,Loyal Customers
17768,9,3,2081.9,5,3,5,535,4.33,Loyal Customers
16915,10,6,621.68,5,5,3,553,4.33,Loyal Customers
17502,10,4,689.1,5,4,3,543,4.0,Loyal Customers
17884,4,4,695.07,5,4,3,543,4.0,Loyal Customers
13147,11,4,712.8,5,4,3,543,4.0,Loyal Customers
17888,22,8,716.0,4,5,3,453,4.0,Loyal Customers
13077,2,4,728.02,5,4,3,543,4.0,Loyal Customers
16891,2,5,742.43,5,4,3,543,4.0,Loyal Customers
13950,12,4,745.06,5,4,3,543,4.0,Loyal Customers
17006,5,4,781.78,5,4,3,543,4.0,Loyal Customers
13884,8,5,787.6,5,4,3,543,4.0,Loyal Customers
13323,4,5,787.85,5,4,3,543,4.0,Loyal Customers
16438,6,5,798.35,5,4,3,543,4.0,Loyal Customers
15561,12,4,800.59,5,4,3,543,4.0,Loyal Customers
15862,9,4,832.88,5,4,3,543,4.0,Loyal Customers
17929,12,4,843.0,5,4,3,543,4.0,Loyal Customers
16877,13,6,846.62,4,5,3,453,4.0,Loyal Customers
15022,12,4,852.39,5,4,3,543,4.0,Loyal Customers
14577,13,4,859.71,5,4,3,543,4.0,Loyal Customers
13203,10,4,869.46,5,4,3,543,4.0,Loyal Customers
15208,2,5,870.12,5,4,3,543,4.0,Loyal Customers
16657,10,4,874.43,5,4,3,543,4.0,Loyal Customers
16513,5,4,874.59,5,4,3,543,4.0,Loyal Customers
17109,30,6,881.29,4,5,3,453,4.0,Loyal Customers
18236,30,6,882.24,4,5,3,453,4.0,Loyal Customers
15253,17,5,918.2,4,4,4,444,4.0,Loyal Customers
13984,27,5,920.51,4,4,4,444,4.0,Loyal Customers
16907,30,5,928.76,4,4,4,444,4.0,Loyal Customers
17618,6,3,930.28,5,3,4,534,4.0,Loyal Customers
14140,4,2,935.05,5,3,4,534,4.0,Loyal Customers
14075,5,3,942.26,5,3,4,534,4.0,Loyal Customers
15747,13,3,946.64,5,3,4,534,4.0,Loyal Customers
14540,10,3,952.66,5,3,4,534,4.0,Loyal Customers
15156,2,3,961.49,5,3,4,534,4.0,Loyal Customers
15860,41,8,965.16,3,5,4,354,4.0,Loyal Customers
16009,23,4,972.11,4,4,4,444,4.0,Loyal Customers
12994,5,3,974.42,5,3,4,534,4.0,Loyal Customers
14522,25,4,974.54,4,4,4,444,4.0,Loyal Customers
15132,19,5,977.93,4,4,4,444,4.0,Loyal Customers
16085,24,5,981.51,4,4,4,444,4.0,Loyal Customers
17324,18,4,986.48,4,4,4,444,4.0,Loyal Customers
15110,24,4,996.1,4,4,4,444,4.0,Loyal Customers
13410,25,5,1003.06,4,4,4,444,4.0,Loyal Customers
14214,31,5,1004.38,4,4,4,444,4.0,Loyal Customers
13728,37,6,1016.14,3,5,4,354,4.0,Loyal Customers
17096,16,4,1022.13,4,4,4,444,4.0,Loyal Customers
14904,3,2,1025.44,5,3,4,534,4.0,Loyal Customers
17405,2,3,1031.41,5,3,4,534,4.0,Loyal Customers
18221,23,5,1041.61,4,4,4,444,4.0,Loyal Customers
13719,16,5,1041.68,4,4,4,444,4.0,Loyal Customers
15073,10,3,1043.41,5,3,4,534,4.0,Loyal Customers
17214,61,6,1059.12,3,5,4,354,4.0,Loyal Customers
12936,18,4,1063.9,4,4,4,444,4.0,Loyal Customers
15027,31,4,1066.15,4,4,4,444,4.0,Loyal Customers
15436,13,3,1067.75,5,3,4,534,4.0,Loyal Customers
16918,50,6,1068.82,3,5,4,354,4.0,Loyal Customers
13521,2,3,1071.73,5,3,4,534,4.0,Loyal Customers
15197,11,3,1079.61,5,3,4,534,4.0,Loyal Customers
15608,29,4,1093.68,4,4,4,444,4.0,Loyal Customers
15745,20,4,1094.59,4,4,4,444,4.0,Loyal Customers
13211,11,3,1095.42,5,3,4,534,4.0,Loyal Customers
16350,22,4,1116.47,4,4,4,444,4.0,Loyal Customers
14708,3,3,1126.37,5,3,4,534,4.0,Loyal Customers
18125,30,4,1131.75,4,4,4,444,4.0,Loyal Customers
17302,15,5,1135.63,4,4,4,444,4.0,Loyal Customers
13118,20,5,1197.81,4,4,4,444,4.0,Loyal Customers
14684,26,5,1201.51,4,4,4,444,4.0,Loyal Customers
17410,17,5,1214.72,4,4,4,444,4.0,Loyal Customers
13491,52,10,1215.82,3,5,4,354,4.0,Loyal Customers
13208,59,6,1217.65,3,5,4,354,4.0,Loyal Customers
12997,23,4,1226.89,4,4,4,444,4.0,Loyal Customers
15009,13,3,1259.43,5,3,4,534,4.0,Loyal Customers
16660,17,4,1267.65,4,4,4,444,4.0,Loyal Customers
13538,44,7,1280.85,3,5,4,354,4.0,Loyal Customers
14297,18,4,1305.33,4,4,4,444,4.0,Loyal Customers
14477,20,4,1309.6,4,4,4,444,4.0,Loyal Customers
14738,43,7,1314.45,3,5,4,354,4.0,Loyal Customers
14591,16,4,1320.21,4,4,4,444,4.0,Loyal Customers
17633,32,4,1324.84,4,4,4,444,4.0,Loyal Customers
15680,10,3,1333.68,5,3,4,534,4.0,Loyal Customers
14064,30,5,1334.34,4,4,4,444,4.0,Loyal Customers
17372,41,8,1337.18,3,5,4,354,4.0,Loyal Customers
15059,41,9,1337.72,3,5,4,354,4.0,Loyal Customers
15411,27,4,1348.93,4,4,4,444,4.0,Loyal Customers
15116,18,4,1352.75,4,4,4,444,4.0,Loyal Customers
17054,29,5,1356.33,4,4,4,444,4.0,Loyal Customers
16726,27,5,1358.74,4,4,4,444,4.0,Loyal Customers
14116,20,5,1382.74,4,4,4,444,4.0,Loyal Customers
13995,16,5,1393.69,4,4,4,444,4.0,Loyal Customers
15563,23,4,1400.44,4,4,4,444,4.0,Loyal Customers
18116,68,8,1403.11,3,5,4,354,4.0,Loyal Customers
15426,20,5,1404.07,4,4,4,444,4.0,Loyal Customers
14748,30,5,1415.75,4,4,4,444,4.0,Loyal Customers
16463,22,4,1422.4,4,4,4,444,4.0,Loyal Customers
15106,18,5,1422.52,4,4,4,444,4.0,Loyal Customers
15681,26,5,1426.16,4,4,4,444,4.0,Loyal Customers
15858,16,5,1427.57,4,4,4,444,4.0,Loyal Customers
14035,29,5,1428.02,4,4,4,444,4.0,Loyal Customers
17073,18,4,1446.09,4,4,4,444,4.0,Loyal Customers
14404,34,6,1449.32,3,5,4,354,4.0,Loyal Customers
16059,66,6,1453.16,3,5,4,354,4.0,Loyal Customers
14541,59,8,1453.35,3,5,4,354,4.0,Loyal Customers
13477,38,6,1454.58,3,5,4,354,4.0,Loyal Customers
15983,23,4,1465.12,4,4,4,444,4.0,Loyal Customers
17590,3,3,1468.02,5,3,4,534,4.0,Loyal Customers
13149,15,4,1676.06,4,4,4,444,4.0,Loyal Customers
13577,26,4,1687.6,4,4,4,444,4.0,Loyal Customers
17813,15,5,1698.07,4,4,4,444,4.0,Loyal Customers
13824,33,5,1698.94,4,4,4,444,4.0,Loyal Customers
17193,36,7,1699.3,3,5,4,354,4.0,Loyal Customers
12843,66,8,1702.26,3,5,4,354,4.0,Loyal Customers
17147,23,4,1714.59,4,4,4,444,4.0,Loyal Customers
15267,23,5,1717.36,4,4,4,444,4.0,Loyal Customers
17043,33,4,1735.18,4,4,4,444,4.0,Loyal Customers
15950,32,4,1744.71,4,4,4,444,4.0,Loyal Customers
15241,67,8,1756.44,3,5,4,354,4.0,Loyal Customers
15594,16,5,1771.78,4,4,4,444,4.0,Loyal Customers
15220,52,6,1778.96,3,5,4,354,4.0,Loyal Customers
13048,15,4,1819.41,4,4,4,444,4.0,Loyal Customers
